============================================================
data:
  name: ettm2
  root_path: data/ETT-small
  data_path: ETTm2.csv
  data_kind: ETTm
  features: M
  target: OT
  freq: t
  n_vars: 7
model:
  name: metatsf_attn
  type: transformer
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: attn
    n_heads: 4
    dropout: 0.1
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 192
  batch_size: 32
  num_workers: 4
  train_epochs: 30
  patience: 8
  learning_rate: 0.001
  loss: mse
  lradj: type3
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  gpu_resident_data: false
  matmul_precision: highest
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2021
device: cuda
project: vglg-tsf
run_name: null
tag: metatsf_tuned

============================================================
Loaded data | train=34273 val=11329 test=11329
Built model: metatsf_attn | params=169,784
  epoch 8 batch 150/1071 loss=0.234984
  epoch 8 batch 200/1071 loss=0.238896
  epoch 8 batch 250/1071 loss=0.239309
  epoch 8 batch 300/1071 loss=0.239937
  epoch 8 batch 350/1071 loss=0.238449
  epoch 8 batch 400/1071 loss=0.239430
  epoch 8 batch 450/1071 loss=0.238283
  epoch 8 batch 500/1071 loss=0.237081
  epoch 8 batch 550/1071 loss=0.237916
  epoch 8 batch 600/1071 loss=0.237145
  epoch 8 batch 650/1071 loss=0.237826
  epoch 8 batch 700/1071 loss=0.238317
  epoch 8 batch 750/1071 loss=0.238413
  epoch 8 batch 800/1071 loss=0.237496
  epoch 8 batch 850/1071 loss=0.237301
  epoch 8 batch 900/1071 loss=0.235994
  epoch 8 batch 950/1071 loss=0.235590
  epoch 8 batch 1000/1071 loss=0.235840
  epoch 8 batch 1050/1071 loss=0.235804
Epoch 8 | train_loss=0.236200 val_mse=0.184399 val_mae=0.295904 (112.5s)
  EarlyStopping: 7/8
  epoch 9 batch 50/1071 loss=0.232736
  epoch 9 batch 100/1071 loss=0.236178
  epoch 9 batch 150/1071 loss=0.233582
  epoch 9 batch 200/1071 loss=0.234611
  epoch 9 batch 250/1071 loss=0.236163
  epoch 9 batch 300/1071 loss=0.234123
  epoch 9 batch 350/1071 loss=0.233446
  epoch 9 batch 400/1071 loss=0.233957
  epoch 9 batch 450/1071 loss=0.233833
  epoch 9 batch 500/1071 loss=0.234592
  epoch 9 batch 550/1071 loss=0.235432
  epoch 9 batch 600/1071 loss=0.235941
  epoch 9 batch 650/1071 loss=0.233931
  epoch 9 batch 700/1071 loss=0.233981
  epoch 9 batch 750/1071 loss=0.233618
  epoch 9 batch 800/1071 loss=0.233402
  epoch 9 batch 850/1071 loss=0.232696
  epoch 9 batch 900/1071 loss=0.231643
  epoch 9 batch 950/1071 loss=0.230733
  epoch 9 batch 1000/1071 loss=0.231071
  epoch 9 batch 1050/1071 loss=0.231350
Epoch 9 | train_loss=0.230836 val_mse=0.187526 val_mae=0.298543 (112.9s)
  EarlyStopping: 8/8
Early stopping at epoch 9.

Test | mse=0.247090 mae=0.304867 rmse=0.497081
