============================================================
data:
  name: ettm1
  root_path: data/ETT-small
  data_path: ETTm1.csv
  data_kind: ETTm
  features: M
  target: OT
  freq: t
  n_vars: 7
model:
  name: metatsf_mlp
  type: mlp
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: mlp
    hidden_mult: 2
    dropout: 0.1
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 32
  num_workers: 4
  train_epochs: 30
  patience: 8
  learning_rate: 0.001
  loss: mse
  lradj: type3
  weight_decay: 0.0001
  gradient_clip: 1.0
  use_amp: true
  gpu_resident_data: false
  matmul_precision: highest
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2021
device: cuda
project: vglg-tsf
run_name: null
tag: metatsf_tuned3

============================================================
Loaded data | train=33745 val=10801 test=10801
Built model: metatsf_mlp | params=237,640
  epoch 7 batch 900/1054 loss=0.409010
  epoch 7 batch 950/1054 loss=0.408443
  epoch 7 batch 1000/1054 loss=0.408392
  epoch 7 batch 1050/1054 loss=0.408051
Epoch 7 | train_loss=0.407944 val_mse=0.984735 val_mae=0.659119 (16.0s)
  EarlyStopping: 5/8
  epoch 8 batch 50/1054 loss=0.402446
  epoch 8 batch 100/1054 loss=0.407867
  epoch 8 batch 150/1054 loss=0.404382
  epoch 8 batch 200/1054 loss=0.405105
  epoch 8 batch 250/1054 loss=0.405490
  epoch 8 batch 300/1054 loss=0.403595
  epoch 8 batch 350/1054 loss=0.404248
  epoch 8 batch 400/1054 loss=0.403921
  epoch 8 batch 450/1054 loss=0.403877
  epoch 8 batch 500/1054 loss=0.404444
  epoch 8 batch 550/1054 loss=0.404134
  epoch 8 batch 600/1054 loss=0.404224
  epoch 8 batch 650/1054 loss=0.404511
  epoch 8 batch 700/1054 loss=0.404227
  epoch 8 batch 750/1054 loss=0.403329
  epoch 8 batch 800/1054 loss=0.403100
  epoch 8 batch 850/1054 loss=0.403044
  epoch 8 batch 900/1054 loss=0.402874
  epoch 8 batch 950/1054 loss=0.402475
  epoch 8 batch 1000/1054 loss=0.402604
  epoch 8 batch 1050/1054 loss=0.402971
Epoch 8 | train_loss=0.403087 val_mse=0.981710 val_mae=0.658236 (15.5s)
  EarlyStopping: 6/8
  epoch 9 batch 50/1054 loss=0.397711
  epoch 9 batch 100/1054 loss=0.401248
  epoch 9 batch 150/1054 loss=0.399564
  epoch 9 batch 200/1054 loss=0.398788
  epoch 9 batch 250/1054 loss=0.399159
  epoch 9 batch 300/1054 loss=0.399046
  epoch 9 batch 350/1054 loss=0.399692
  epoch 9 batch 400/1054 loss=0.399228
  epoch 9 batch 450/1054 loss=0.399001
  epoch 9 batch 500/1054 loss=0.398091
  epoch 9 batch 550/1054 loss=0.398037
  epoch 9 batch 600/1054 loss=0.398201
  epoch 9 batch 650/1054 loss=0.397593
  epoch 9 batch 700/1054 loss=0.397270
  epoch 9 batch 750/1054 loss=0.397465
  epoch 9 batch 800/1054 loss=0.397937
  epoch 9 batch 850/1054 loss=0.397803
  epoch 9 batch 900/1054 loss=0.398258
  epoch 9 batch 950/1054 loss=0.398699
  epoch 9 batch 1000/1054 loss=0.398656
  epoch 9 batch 1050/1054 loss=0.398734
Epoch 9 | train_loss=0.398764 val_mse=0.967585 val_mae=0.652194 (14.5s)
  Validation improved to 0.967585; saved checkpoint.
  epoch 10 batch 50/1054 loss=0.397377
  epoch 10 batch 100/1054 loss=0.396877
  epoch 10 batch 150/1054 loss=0.395191
  epoch 10 batch 200/1054 loss=0.394106
  epoch 10 batch 250/1054 loss=0.393596
  epoch 10 batch 300/1054 loss=0.395653
  epoch 10 batch 350/1054 loss=0.393980
  epoch 10 batch 400/1054 loss=0.393604
  epoch 10 batch 450/1054 loss=0.394037
  epoch 10 batch 500/1054 loss=0.395202
  epoch 10 batch 550/1054 loss=0.394470
  epoch 10 batch 600/1054 loss=0.394181
  epoch 10 batch 650/1054 loss=0.394788
  epoch 10 batch 700/1054 loss=0.394347
  epoch 10 batch 750/1054 loss=0.394273
  epoch 10 batch 800/1054 loss=0.394510
  epoch 10 batch 850/1054 loss=0.394299
  epoch 10 batch 900/1054 loss=0.394690
  epoch 10 batch 950/1054 loss=0.394581
  epoch 10 batch 1000/1054 loss=0.394688
  epoch 10 batch 1050/1054 loss=0.394424
Epoch 10 | train_loss=0.394482 val_mse=0.973841 val_mae=0.655527 (14.1s)
  EarlyStopping: 1/8
  epoch 11 batch 50/1054 loss=0.387028
  epoch 11 batch 100/1054 loss=0.392937
  epoch 11 batch 150/1054 loss=0.390897
  epoch 11 batch 200/1054 loss=0.388937
  epoch 11 batch 250/1054 loss=0.389170
  epoch 11 batch 300/1054 loss=0.389267
  epoch 11 batch 350/1054 loss=0.390444
  epoch 11 batch 400/1054 loss=0.389595
  epoch 11 batch 450/1054 loss=0.390246
  epoch 11 batch 500/1054 loss=0.390563
  epoch 11 batch 550/1054 loss=0.390483
  epoch 11 batch 600/1054 loss=0.389819
  epoch 11 batch 650/1054 loss=0.390024
  epoch 11 batch 700/1054 loss=0.389871
  epoch 11 batch 750/1054 loss=0.390348
  epoch 11 batch 800/1054 loss=0.390480
  epoch 11 batch 850/1054 loss=0.390271
  epoch 11 batch 900/1054 loss=0.390780
  epoch 11 batch 950/1054 loss=0.390572
  epoch 11 batch 1000/1054 loss=0.390355
  epoch 11 batch 1050/1054 loss=0.390302
Epoch 11 | train_loss=0.390341 val_mse=0.977532 val_mae=0.658070 (14.2s)
  EarlyStopping: 2/8
  epoch 12 batch 50/1054 loss=0.383550
  epoch 12 batch 100/1054 loss=0.381521
  epoch 12 batch 150/1054 loss=0.381268
  epoch 12 batch 200/1054 loss=0.380500
  epoch 12 batch 250/1054 loss=0.382172
  epoch 12 batch 300/1054 loss=0.382195
  epoch 12 batch 350/1054 loss=0.382904
  epoch 12 batch 400/1054 loss=0.383884
  epoch 12 batch 450/1054 loss=0.384453
  epoch 12 batch 500/1054 loss=0.384312
  epoch 12 batch 550/1054 loss=0.384729
  epoch 12 batch 600/1054 loss=0.384378
  epoch 12 batch 650/1054 loss=0.383841
  epoch 12 batch 700/1054 loss=0.384502
  epoch 12 batch 750/1054 loss=0.384276
  epoch 12 batch 800/1054 loss=0.384486
  epoch 12 batch 850/1054 loss=0.384636
  epoch 12 batch 900/1054 loss=0.384306
  epoch 12 batch 950/1054 loss=0.384782
  epoch 12 batch 1000/1054 loss=0.384871
  epoch 12 batch 1050/1054 loss=0.385270
Epoch 12 | train_loss=0.385318 val_mse=0.983331 val_mae=0.659719 (15.4s)
  EarlyStopping: 3/8
  epoch 13 batch 50/1054 loss=0.380773
  epoch 13 batch 100/1054 loss=0.381782
  epoch 13 batch 150/1054 loss=0.381477
  epoch 13 batch 200/1054 loss=0.381633
  epoch 13 batch 250/1054 loss=0.382748
  epoch 13 batch 300/1054 loss=0.381013
  epoch 13 batch 350/1054 loss=0.380773
  epoch 13 batch 400/1054 loss=0.380591
  epoch 13 batch 450/1054 loss=0.380590
  epoch 13 batch 500/1054 loss=0.381102
  epoch 13 batch 550/1054 loss=0.381347
  epoch 13 batch 600/1054 loss=0.382086
  epoch 13 batch 650/1054 loss=0.382089
  epoch 13 batch 700/1054 loss=0.382316
  epoch 13 batch 750/1054 loss=0.382701
  epoch 13 batch 800/1054 loss=0.382995
  epoch 13 batch 850/1054 loss=0.382899
  epoch 13 batch 900/1054 loss=0.382688
  epoch 13 batch 950/1054 loss=0.382094
  epoch 13 batch 1000/1054 loss=0.382101
  epoch 13 batch 1050/1054 loss=0.381995
Epoch 13 | train_loss=0.381982 val_mse=0.980357 val_mae=0.657671 (15.5s)
  EarlyStopping: 4/8
  epoch 14 batch 50/1054 loss=0.388647
  epoch 14 batch 100/1054 loss=0.382617
  epoch 14 batch 150/1054 loss=0.377339
  epoch 14 batch 200/1054 loss=0.376108
  epoch 14 batch 250/1054 loss=0.376010
  epoch 14 batch 300/1054 loss=0.377682
  epoch 14 batch 350/1054 loss=0.377726
  epoch 14 batch 400/1054 loss=0.376868
  epoch 14 batch 450/1054 loss=0.377310
  epoch 14 batch 500/1054 loss=0.377949
  epoch 14 batch 550/1054 loss=0.378023
  epoch 14 batch 600/1054 loss=0.379501
  epoch 14 batch 650/1054 loss=0.378870
  epoch 14 batch 700/1054 loss=0.378841
  epoch 14 batch 750/1054 loss=0.378631
  epoch 14 batch 800/1054 loss=0.378618
  epoch 14 batch 850/1054 loss=0.377760
  epoch 14 batch 900/1054 loss=0.377994
  epoch 14 batch 950/1054 loss=0.377944
  epoch 14 batch 1000/1054 loss=0.377852
  epoch 14 batch 1050/1054 loss=0.378054
Epoch 14 | train_loss=0.378088 val_mse=0.979592 val_mae=0.657705 (12.9s)
  EarlyStopping: 5/8
  epoch 15 batch 50/1054 loss=0.366817
  epoch 15 batch 100/1054 loss=0.373730
  epoch 15 batch 150/1054 loss=0.376489
  epoch 15 batch 200/1054 loss=0.372976
  epoch 15 batch 250/1054 loss=0.374908
  epoch 15 batch 300/1054 loss=0.374729
  epoch 15 batch 350/1054 loss=0.374818
  epoch 15 batch 400/1054 loss=0.373697
  epoch 15 batch 450/1054 loss=0.372981
  epoch 15 batch 500/1054 loss=0.372996
  epoch 15 batch 550/1054 loss=0.372864
  epoch 15 batch 600/1054 loss=0.373405
  epoch 15 batch 650/1054 loss=0.373950
  epoch 15 batch 700/1054 loss=0.373238
  epoch 15 batch 750/1054 loss=0.373438
  epoch 15 batch 800/1054 loss=0.373725
  epoch 15 batch 850/1054 loss=0.373363
  epoch 15 batch 900/1054 loss=0.373149
  epoch 15 batch 950/1054 loss=0.373370
  epoch 15 batch 1000/1054 loss=0.373218
  epoch 15 batch 1050/1054 loss=0.373725
Epoch 15 | train_loss=0.373739 val_mse=0.976918 val_mae=0.657145 (14.1s)
  EarlyStopping: 6/8
  epoch 16 batch 50/1054 loss=0.366685
  epoch 16 batch 100/1054 loss=0.368520
  epoch 16 batch 150/1054 loss=0.367904
  epoch 16 batch 200/1054 loss=0.368995
  epoch 16 batch 250/1054 loss=0.368265
  epoch 16 batch 300/1054 loss=0.368790
  epoch 16 batch 350/1054 loss=0.369069
  epoch 16 batch 400/1054 loss=0.369363
  epoch 16 batch 450/1054 loss=0.368517
  epoch 16 batch 500/1054 loss=0.369664
  epoch 16 batch 550/1054 loss=0.370800
  epoch 16 batch 600/1054 loss=0.371381
  epoch 16 batch 650/1054 loss=0.371540
  epoch 16 batch 700/1054 loss=0.371567
  epoch 16 batch 750/1054 loss=0.371864
  epoch 16 batch 800/1054 loss=0.371831
  epoch 16 batch 850/1054 loss=0.371344
  epoch 16 batch 900/1054 loss=0.371609
  epoch 16 batch 950/1054 loss=0.371408
  epoch 16 batch 1000/1054 loss=0.371386
  epoch 16 batch 1050/1054 loss=0.370679
Epoch 16 | train_loss=0.370699 val_mse=0.976495 val_mae=0.656540 (15.3s)
  EarlyStopping: 7/8
  epoch 17 batch 50/1054 loss=0.364940
  epoch 17 batch 100/1054 loss=0.368099
  epoch 17 batch 150/1054 loss=0.368099
  epoch 17 batch 200/1054 loss=0.368861
  epoch 17 batch 250/1054 loss=0.369228
  epoch 17 batch 300/1054 loss=0.368733
  epoch 17 batch 350/1054 loss=0.367812
  epoch 17 batch 400/1054 loss=0.368355
  epoch 17 batch 450/1054 loss=0.367439
  epoch 17 batch 500/1054 loss=0.367337
  epoch 17 batch 550/1054 loss=0.366961
  epoch 17 batch 600/1054 loss=0.366215
  epoch 17 batch 650/1054 loss=0.366805
  epoch 17 batch 700/1054 loss=0.366142
  epoch 17 batch 750/1054 loss=0.366014
  epoch 17 batch 800/1054 loss=0.365845
  epoch 17 batch 850/1054 loss=0.366183
  epoch 17 batch 900/1054 loss=0.366356
  epoch 17 batch 950/1054 loss=0.366173
  epoch 17 batch 1000/1054 loss=0.366291
  epoch 17 batch 1050/1054 loss=0.366209
Epoch 17 | train_loss=0.366246 val_mse=0.973640 val_mae=0.655271 (14.0s)
  EarlyStopping: 8/8
Early stopping at epoch 17.

Test | mse=0.507613 mae=0.464333 rmse=0.712469
